id,days_since_signup,days_since_job_created,days_since_client_created,days_since_invoice_created,days_since_quote_created,country,industry,industry_category,added_user_count,accepted_added_user_count,job_count,client_count,invoice_count,quote_count,call_count,chat_count,demo_count,interaction_count,activity_count,note_count,last_nps_score,last_activity_type,days_since_activity_event,custom_field_count,property_custom_field_count,percent_added_users_accepted,job_count_over_client_count,job_count_over_invoice_count,job_count_over_quote_count,client_count_over_job_count,client_count_over_invoice_count,client_count_over_quote_count,invoice_count_over_job_count,invoice_count_over_client_count,invoice_count_over_quote_count,quote_count_over_job_count,quote_count_over_client_count,quote_count_over_invoice_count,days_since_interaction,approx_days_since_any_user_login,mobile_signup,campaign_group,campaign_string,engagement_score,days_since_basic_task_completed,days_since_payment_recieved,days_since_epayments_used,time_sheet_entries_used,users_logged_in,synced_to_quickbooks,phone_number,cancellation_request,account_value,plan_code,annual_plan,year,month,renewed
287,148,8,29,51,148,United States,HVAC,Trade,5,5,107,251,2,1,4,0,1,16,22,0,nan,61,42,1,0,100,0.426,53.5,107,2.346,125.5,251,0.019,0.008,2,0.009,0.004,0.5,63,2,FALSE,Organic Search,organic(google),,13,nan,nan,TRUE,TRUE,TRUE,TRUE,FALSE,89,jobber_basic_subscription_39,FALSE,2014,11,TRUE
2,595,0,0,1,7,United States,HVAC,Trade,3,3,237,479,300,48,2,0,0,9,33,1,nan,61,32,2,0,100,0.495,0.79,4.938,2.021,1.597,9.979,1.266,0.626,6.25,0.203,0.1,0.16,270,2,FALSE,Organic Search,organic(google),,7,4,nan,TRUE,TRUE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2015,6,TRUE
2218,160,1,1,1,nan,Other,Carpet Cleaning,Cleaning,4,2,967,294,921,0,0,10,0,10,19,0,nan,7,2,16,5,50,3.289,1.05,0,0.304,0.319,0,0.952,3.133,0,0,0,0,2,4,FALSE,Internal,linked_by(secure.getjobber.com),100,157,1,nan,TRUE,FALSE,FALSE,TRUE,FALSE,68,monthly_59_basicpro,FALSE,2016,6,FALSE
62,346,7,3,5,7,United States,Construction & Contracting,Trade,9,3,29,192,37,96,6,0,2,17,32,1,4,61,42,0,0,33.33333333,0.151,0.784,0.302,6.621,5.189,2,1.276,0.193,0.385,3.31,0.5,2.595,110,7,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,71,27,nan,FALSE,FALSE,TRUE,FALSE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,9,TRUE
1867,59,3,3,1,nan,Canada,Residential Cleaning,Cleaning,8,6,70,62,52,0,2,13,0,19,28,0,nan,2,25,1,0,75,1.129,1.346,0,0.886,1.192,0,0.743,0.839,0,0,0,0,25,4,FALSE,Organic Search,organic(yahoo),140,53,2,2,TRUE,FALSE,TRUE,TRUE,FALSE,91,monthly_59_basicpro,FALSE,2015,11,FALSE
1114,131,131,119,131,131,United States,HVAC,Trade,15,3,2,6479,2,1,2,0,1,8,18,0,nan,61,42,1,0,20,0,1,2,3239.5,3239.5,6479,1,0,2,0.5,0,0.5,91,97,FALSE,Internal,linked_by(secure.getjobber.com),40,118,131,nan,FALSE,FALSE,TRUE,TRUE,FALSE,93,jobber_basic_subscription_39,FALSE,2015,6,FALSE
2200,707,1,22,3,nan,Other,Animal Care,Bad Fit,15,10,793,88,616,0,0,1,0,11,48,1,7,7,0,4,0,66.66666667,9.011,1.287,0,0.111,0.143,0,0.777,7,0,0,0,0,0,1,FALSE,Organic Search,organic(google),,0,1,nan,FALSE,TRUE,FALSE,TRUE,FALSE,84,jobber_basic_subscription_39,FALSE,2016,2,TRUE
3222,378,1,1,3,1,United States,Security and Alarm,Hi Tech,33,14,682,567,559,681,8,0,0,11,30,0,nan,61,42,8,2,42.42424242,1.203,1.22,1.001,0.831,1.014,0.833,0.82,0.986,0.821,0.999,1.201,1.218,320,5,TRUE,Direct,direct,70,75,2,nan,TRUE,FALSE,FALSE,TRUE,FALSE,59,monthly_59,FALSE,2016,8,TRUE
1075,461,34,19,1,13,Canada,Snow Removal,Other,0,0,16,24,40,28,3,3,0,7,34,1,nan,7,43,2,0,0,0.667,0.4,0.571,1.5,0.6,0.857,2.5,1.667,1.429,1.75,1.167,0.7,43,1,FALSE,Direct,direct,70,441,35,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2016,6,TRUE
804,285,259,269,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,2,1,1,4,0,0,0,0,0,7,19,0,nan,61,36,6,5,50,0.25,0,0,4,0,0,0,0,0,0,0,0,214,36,FALSE,Unknown,-,,107,nan,nan,FALSE,TRUE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,3,FALSE
136,118,19,37,16,54,United States,Electrical Contractor,Trade,4,2,20,310,22,9,0,0,1,10,15,0,nan,50,28,9,0,50,0.065,0.909,2.222,15.5,14.091,34.444,1.1,0.071,2.444,0.45,0.029,0.409,32,2,FALSE,Unknown,-,,86,2,nan,FALSE,FALSE,TRUE,FALSE,FALSE,66,jobber_basic_subscription_39,FALSE,2014,10,TRUE
31,692,3,3,0,3,United States,Residential Cleaning,Cleaning,20,8,599,631,948,790,4,0,0,22,59,3,10,2,32,17,8,40,0.949,0.632,0.758,1.053,0.666,0.799,1.583,1.502,1.2,1.319,1.252,0.833,32,6,FALSE,Unknown,-,,33,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,39,base_plan_usd,FALSE,2015,3,TRUE
998,361,8,73,7,7,Canada,Lawn Care & Lawn Maintenance,Green Industry,1,0,94,115,126,99,2,0,1,12,28,0,6,61,43,4,3,0,0.817,0.746,0.949,1.223,0.913,1.162,1.34,1.096,1.273,1.053,0.861,0.786,268,4,FALSE,Referral,linked_by(lawnsite.com),,358,7,16,TRUE,FALSE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2015,5,TRUE
176,588,0,0,0,11,United States,Residential Cleaning,Cleaning,68,53,588,475,1051,111,0,1,1,16,59,1,nan,7,4,14,0,77.94117647,1.238,0.559,5.297,0.808,0.452,4.279,1.787,2.213,9.468,0.189,0.234,0.106,4,0,FALSE,Organic Search,organic(google),,26,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,139,jobber_basic_subscription_39,FALSE,2016,2,TRUE
2943,42,0,0,0,21,Canada,HVAC,Trade,2,2,158,150,75,2,0,4,0,5,11,0,nan,7,16,17,4,100,1.053,2.107,79,0.949,2,75,0.475,0.5,37.5,0.013,0.013,0.027,16,1,FALSE,Direct,direct,0,21,1,nan,TRUE,TRUE,FALSE,TRUE,FALSE,57,annual_39_basicpro,TRUE,2016,6,TRUE
293,945,616,248,846,65,United States,Lawn Care & Lawn Maintenance,Green Industry,5,5,46,98,1,775,0,0,0,1,33,1,nan,61,42,0,0,100,0.469,46,0.059,2.13,98,0.126,0.022,0.01,0.001,16.848,7.908,775,163,20,FALSE,Direct,direct,,816,nan,nan,FALSE,TRUE,FALSE,FALSE,FALSE,47,base_plan_usd,FALSE,2014,11,TRUE
329,1375,39,35,39,35,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,35,72,68,86,7,1,0,17,58,1,nan,61,43,8,5,0,0.486,0.515,0.407,2.057,1.059,0.837,1.943,0.944,0.791,2.457,1.194,1.265,80,0,FALSE,Direct,direct,60,nan,13,nan,FALSE,TRUE,TRUE,FALSE,FALSE,41,base_plan_usd,FALSE,2016,6,TRUE
2570,577,233,130,100,169,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,133,130,729,2,2,2,0,12,35,1,nan,7,6,4,3,0,1.023,0.182,66.5,0.977,0.178,65,5.481,5.608,364.5,0.015,0.015,0.003,6,6,FALSE,Paid Listing,campaign(capterra|capterra_landscape),60,nan,34,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2016,4,FALSE
2248,330,5,1,2,1,United States,Lawn Care & Lawn Maintenance,Green Industry,2,2,37,201,27,152,3,8,0,15,30,1,0,1,4,1,0,100,0.184,1.37,0.243,5.432,7.444,1.322,0.73,0.134,0.178,4.108,0.756,5.63,4,1,FALSE,Organic Search,organic(google),0,5,6,nan,TRUE,TRUE,FALSE,TRUE,FALSE,53,annual_39_basicpro,TRUE,2016,2,TRUE
241,919,1,13,1,1,United States,HVAC,Trade,13,3,1443,890,1129,187,2,2,0,10,51,0,10,61,36,5,1,23.07692308,1.621,1.278,7.717,0.617,0.788,4.759,0.782,1.269,6.037,0.13,0.21,0.166,40,2,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,1,1,nan,TRUE,FALSE,TRUE,FALSE,FALSE,48,jobber_basic_subscription_39,FALSE,2016,6,TRUE
1130,437,1,1,1,417,United States,Electrical Contractor,Trade,5,5,2998,2186,216,3,1,0,0,6,25,1,nan,61,42,1,0,100,1.371,13.88,999.333,0.729,10.12,728.667,0.072,0.099,72,0.001,0.001,0.014,274,5,FALSE,Paid Listing,campaign(getapp|get_app),,1,1,nan,TRUE,TRUE,FALSE,TRUE,FALSE,66,jobber_basic_subscription_39,FALSE,2015,6,TRUE
2060,42,14,14,21,19,United States,Other,Other,1,0,6,291,1,2,3,0,0,5,11,0,nan,2,21,0,0,0,0.021,6,3,48.5,291,145.5,0.167,0.003,0.5,0.333,0.007,2,21,14,FALSE,Intuit,campaign(intuit_appcenter|try_buy),30,nan,nan,nan,TRUE,FALSE,TRUE,TRUE,FALSE,73,monthly_59_basicpro,FALSE,2016,1,TRUE
608,164,162,150,nan,162,United States,Lawn Care & Lawn Maintenance,Green Industry,13,1,8,103,0,1,0,0,0,6,14,0,nan,52,28,9,6,7.692307692,0.078,0,8,12.875,0,103,0,0,0,0.125,0.01,0,141,91,FALSE,Organic Search,organic(google),,107,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,1,FALSE
2119,713,0,0,0,519,United States,Residential Cleaning,Cleaning,3,1,169,128,728,2,3,0,0,10,39,0,nan,61,38,4,0,33.33333333,1.32,0.232,84.5,0.757,0.176,64,4.308,5.688,364,0.012,0.016,0.003,551,2,FALSE,Direct,direct,,nan,0,nan,FALSE,FALSE,FALSE,TRUE,FALSE,0,jobber_basic_subscription_39,FALSE,2016,1,TRUE
467,133,1,1,nan,nan,United States,Pool and Spa Service,Other,2,2,230,11016,0,0,0,0,0,5,11,0,nan,61,42,2,1,100,0.021,0,0,47.896,0,0,0,0,0,0,0,0,100,4,FALSE,Organic Search,organic(google),,64,nan,nan,FALSE,TRUE,FALSE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,12,TRUE
245,195,11,13,11,2,United States,Commercial Cleaning,Cleaning,10,4,72,28,68,29,0,0,0,7,18,0,nan,61,42,0,0,40,2.571,1.059,2.483,0.389,0.412,0.966,0.944,2.429,2.345,0.403,1.036,0.426,95,2,TRUE,Organic Search,organic(google),,27,26,nan,TRUE,TRUE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,10,TRUE
2846,408,277,88,nan,nan,United States,Other,Other,1,0,7,502,0,0,0,0,0,2,24,0,nan,61,42,2,0,0,0.014,0,0,71.714,0,0,0,0,0,0,0,0,382,5,FALSE,Unknown,-,0,nan,nan,nan,FALSE,TRUE,TRUE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2016,6,TRUE
932,42,8,8,nan,15,United States,Lawn Care & Lawn Maintenance,Green Industry,1,0,3,48,0,5,3,0,1,7,16,0,nan,2,3,4,3,0,0.063,0,0.6,16,0,9.6,0,0,0,1.667,0.104,0,3,10,FALSE,Organic Search,organic(google),20,16,nan,nan,FALSE,FALSE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,4,FALSE
2591,561,10,2,2,16,United States,Residential Cleaning,Cleaning,5,5,643,240,343,48,0,3,2,16,46,0,6,61,43,4,0,100,2.679,1.875,13.396,0.373,0.7,5,0.533,1.429,7.146,0.075,0.2,0.14,128,6,FALSE,Organic Search,organic(google),40,128,6,23,TRUE,FALSE,TRUE,TRUE,FALSE,53,jobber_basic_subscription_39,FALSE,2016,4,TRUE
1544,919,719,1,3,nan,Canada,Lawn Care & Lawn Maintenance,Green Industry,0,0,6,364,1747,0,3,0,0,8,46,4,nan,61,43,7,4,0,0.016,0.003,0,60.667,0.208,0,291.167,4.799,0,0,0,0,154,4,FALSE,Direct,direct,,598,1,nan,FALSE,TRUE,FALSE,TRUE,FALSE,29,base_plan_usd,FALSE,2015,9,TRUE
504,489,1,1,1,4,United States,Handyman,Other,4,2,628,1263,649,109,2,0,2,9,30,0,nan,61,43,2,0,50,0.497,0.968,5.761,2.011,1.946,11.587,1.033,0.514,5.954,0.174,0.086,0.168,242,1,FALSE,Intuit,campaign(intuit_appcenter|try_buy),,21,4,nan,TRUE,TRUE,FALSE,FALSE,FALSE,71,jobber_basic_subscription_39,FALSE,2015,9,TRUE
708,70,43,57,43,nan,United States,Plumbing,Trade,2,2,3,286,2,0,1,0,1,7,16,0,nan,50,25,1,0,100,0.01,1.5,0,95.333,143,0,0.667,0.007,0,0,0,0,26,43,FALSE,Organic Search,organic(google),10,nan,nan,nan,TRUE,TRUE,TRUE,TRUE,FALSE,53,jobber_basic_subscription_39,FALSE,2015,3,FALSE
36,965,145,85,7,71,Canada,Electrical Contractor,Trade,1,1,6,52,65,72,0,0,0,8,50,1,nan,61,42,1,0,100,0.115,0.092,0.083,8.667,0.8,0.722,10.833,1.25,0.903,12,1.385,1.108,101,7,FALSE,Referral,linked_by(lawnsite.com),,nan,62,nan,FALSE,TRUE,FALSE,FALSE,FALSE,38,base_plan_usd,FALSE,2015,7,TRUE
1466,91,1,5,1,1,Other,Electrical Contractor,Trade,1,1,59,71,70,48,7,0,1,18,29,1,nan,50,25,6,2,100,0.831,0.843,1.229,1.203,1.014,1.479,1.186,0.986,1.458,0.814,0.676,0.686,30,2,FALSE,Paid Search,campaign(adwords),70,1,5,nan,TRUE,TRUE,TRUE,TRUE,FALSE,57,annual_39_basicpro,TRUE,2015,8,TRUE
2120,104,29,20,18,32,United States,HVAC,Trade,2,2,46,50,63,25,2,1,0,6,15,0,nan,50,27,1,0,100,0.92,0.73,1.84,1.087,0.794,2,1.37,1.26,2.52,0.543,0.5,0.397,75,15,FALSE,Direct,direct,120,18,15,18,TRUE,TRUE,FALSE,TRUE,FALSE,82,monthly_59_basicpro,FALSE,2016,1,FALSE
319,250,3,1,1,1,Canada,Arborist / Tree Care,Green Industry,1,1,63,114,103,89,2,0,0,12,23,0,nan,61,43,4,3,100,0.553,0.612,0.708,1.81,1.107,1.281,1.635,0.904,1.157,1.413,0.781,0.864,114,3,FALSE,Organic Search,organic(bing),,220,5,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,3,TRUE
2212,251,2,27,27,95,United States,HVAC,Trade,3,1,62,42,47,4,8,6,0,18,28,0,nan,7,10,4,1,33.33333333,1.476,1.319,15.5,0.677,0.894,10.5,0.758,1.119,11.75,0.065,0.095,0.085,10,2,TRUE,Organic Search,organic(google),90,93,3,nan,TRUE,FALSE,TRUE,TRUE,FALSE,57,annual_39_basicpro,TRUE,2016,8,TRUE
944,73,62,73,nan,nan,United States,Lawn Care & Lawn Maintenance,Green Industry,4,3,6,429,0,0,0,0,0,4,12,0,nan,50,28,0,0,75,0.014,0,0,71.5,0,0,0,0,0,0,0,0,49,62,TRUE,Social,linked_by(m.facebook.com),20,63,nan,nan,FALSE,FALSE,TRUE,TRUE,FALSE,80,jobber_basic_subscription_39,FALSE,2015,4,FALSE
221,72,9,13,9,14,United States,Appliance Repair,Other,1,0,64,56,60,3,1,0,0,8,11,0,nan,2,17,2,1,0,1.143,1.067,21.333,0.875,0.933,18.667,0.938,1.071,20,0.047,0.054,0.05,17,4,FALSE,Paid Search,campaign(adwords),,72,11,nan,TRUE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,10,FALSE
301,783,4,32,3,11,Canada,Residential Cleaning,Cleaning,13,3,214,78,368,22,5,0,1,34,65,1,nan,11,33,4,0,23.07692308,2.744,0.582,9.727,0.364,0.212,3.545,1.72,4.718,16.727,0.103,0.282,0.06,89,7,FALSE,Unknown,-,,774,4,239,FALSE,FALSE,FALSE,FALSE,FALSE,29,base_plan_usd,FALSE,2015,11,TRUE
86,329,1,7,3,7,Canada,Handyman,Other,0,0,179,66,291,50,3,0,2,17,33,2,9,61,33,0,0,0,2.712,0.615,3.58,0.369,0.227,1.32,1.626,4.409,5.82,0.279,0.758,0.172,57,1,TRUE,Paid Search,campaign(bingads|bingads),,1,4,nan,TRUE,FALSE,TRUE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2014,9,TRUE
2196,973,1,1,1,2,United States,Plumbing,Trade,18,9,644,791,601,70,2,0,1,9,54,1,nan,61,36,9,1,50,0.814,1.072,9.2,1.228,1.316,11.3,0.933,0.76,8.586,0.109,0.088,0.116,126,2,FALSE,Direct,direct,120,278,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2016,6,TRUE
1084,376,nan,25,1,141,United States,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,85,434,51,2,0,0,10,27,0,10,2,24,4,3,0,0,0,0,0,0.196,1.667,0,5.106,8.51,0,0.6,0.118,24,1,FALSE,Unknown,-,,373,2,nan,TRUE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,5,TRUE
478,375,136,27,4,27,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,22,141,305,7,4,0,0,13,24,1,nan,52,44,4,3,100,0.156,0.072,3.143,6.409,0.462,20.143,13.864,2.163,43.571,0.318,0.05,0.023,124,4,FALSE,Unknown,-,10,375,4,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,5,TRUE
35,103,nan,56,nan,nan,Canada,Lawn Care & Lawn Maintenance,Green Industry,0,0,0,42,0,0,0,0,0,6,11,0,nan,50,32,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,FALSE,Unknown,-,,102,nan,nan,TRUE,FALSE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,9,TRUE
1495,42,2,2,1,nan,United States,Residential Cleaning,Cleaning,18,1,202,132,23,0,0,7,1,13,20,0,nan,7,2,5,1,5.555555556,1.53,8.783,0,0.653,5.739,0,0.114,0.174,0,0,0,0,2,2,FALSE,Unknown,-,10,35,1,nan,FALSE,FALSE,TRUE,TRUE,FALSE,73,monthly_59,FALSE,2015,9,TRUE
1191,184,65,73,nan,nan,Other,Residential Cleaning,Cleaning,12,12,40,43,0,0,0,1,0,4,19,0,nan,7,9,2,0,100,0.93,0,0,1.075,0,0,0,0,0,0,0,0,9,47,TRUE,Organic Search,organic(google),50,nan,nan,nan,TRUE,TRUE,FALSE,TRUE,FALSE,75,jobber_basic_subscription_39,FALSE,2015,9,FALSE
3284,286,222,31,14,25,United States,Other,Other,11,0,1,158,188,9,2,0,0,4,18,0,nan,54,32,2,0,0,0.006,0.005,0.111,158,0.84,17.556,188,1.19,20.889,9,0.057,0.048,258,4,FALSE,Paid Search,campaign(adwords),30,31,14,nan,FALSE,FALSE,FALSE,FALSE,FALSE,59,monthly_59_basicpro,FALSE,2016,8,TRUE
1357,1181,13,1,2,1,United States,Lawn Care & Lawn Maintenance,Green Industry,8,1,167,200,1389,187,0,0,0,5,52,1,6,61,42,11,6,12.5,0.835,0.12,0.893,1.198,0.144,1.07,8.317,6.945,7.428,1.12,0.935,0.135,345,2,FALSE,Organic Search,organic(yahoo),,659,2,nan,TRUE,FALSE,FALSE,TRUE,FALSE,37,base_plan_usd,FALSE,2015,7,TRUE
65,104,9,9,9,9,United States,Commercial Cleaning,Cleaning,0,0,19,25,21,20,1,0,1,10,16,0,nan,2,22,1,0,0,0.76,0.905,0.95,1.316,1.19,1.25,1.105,0.84,1.05,1.053,0.8,0.952,22,16,FALSE,Paid Search,campaign(adwords),,103,9,nan,FALSE,TRUE,FALSE,FALSE,FALSE,44,jobber_basic_subscription_39,FALSE,2014,9,TRUE
100,377,8,1,4,3,United States,Renovations,Other,6,2,99,953,65,78,1,0,2,9,27,1,nan,61,38,2,0,33.33333333,0.104,1.523,1.269,9.626,14.662,12.218,0.657,0.068,0.833,0.788,0.082,1.2,99,4,TRUE,Organic Search,organic(google),,27,6,15,TRUE,TRUE,FALSE,TRUE,FALSE,43,base_plan_usd,FALSE,2014,9,TRUE
299,72,0,1,1,nan,United States,HVAC,Trade,3,3,106,88,42,0,3,0,2,14,20,0,nan,2,3,1,0,100,1.205,2.524,0,0.83,2.095,0,0.396,0.477,0,0,0,0,3,4,FALSE,Direct,direct,,42,1,nan,TRUE,FALSE,TRUE,TRUE,FALSE,71,jobber_basic_subscription_39,FALSE,2014,11,TRUE
65,627,10,5,13,5,United States,Commercial Cleaning,Cleaning,0,0,110,218,134,181,2,0,1,16,39,3,nan,0,13,2,0,0,0.505,0.821,0.608,1.982,1.627,1.204,1.218,0.615,0.74,1.645,0.83,1.351,293,5,FALSE,Paid Search,campaign(adwords),,402,13,nan,FALSE,TRUE,TRUE,FALSE,FALSE,48,jobber_basic_subscription_39,FALSE,2016,2,FALSE
3282,426,366,366,378,366,United States,Lawn Care & Lawn Maintenance,Green Industry,1,1,17,695,4,4,4,0,1,14,27,1,nan,2,171,5,3,100,0.024,4.25,4.25,40.882,173.75,173.75,0.235,0.006,1,0.235,0.006,1,171,172,FALSE,Unknown,-,30,nan,377,nan,FALSE,TRUE,TRUE,TRUE,FALSE,0,annual_39,TRUE,2016,8,FALSE
603,340,66,55,55,55,United States,Window Washing,Cleaning,0,0,90,117,83,106,3,0,0,14,36,0,10,61,43,5,3,0,0.769,1.084,0.849,1.3,1.41,1.104,0.922,0.709,0.783,1.178,0.906,1.277,146,10,FALSE,Paid Search,campaign(adwords),70,59,87,111,FALSE,TRUE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2015,9,FALSE
289,472,131,26,26,108,United States,Pest Control,Other,1,0,38,90,54,82,3,0,0,7,24,2,nan,0,51,1,0,0,0.422,0.704,0.463,2.368,1.667,1.098,1.421,0.6,0.659,2.158,0.911,1.519,94,26,TRUE,Organic Search,organic(google),,253,26,nan,TRUE,TRUE,TRUE,TRUE,FALSE,56,jobber_basic_subscription_39,FALSE,2015,2,FALSE
614,195,15,15,16,62,Other,Carpet Cleaning,Cleaning,2,1,245,223,212,13,1,0,0,13,23,0,10,52,30,7,0,50,1.099,1.156,18.846,0.91,1.052,17.154,0.865,0.951,16.308,0.053,0.058,0.061,125,5,TRUE,Unknown,-,,57,16,nan,FALSE,FALSE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,1,FALSE
1555,757,139,188,139,323,Other,Commercial Cleaning,Cleaning,6,6,560,136,1609,48,0,0,0,40,73,1,nan,61,43,4,0,100,4.118,0.348,11.667,0.243,0.085,2.833,2.873,11.831,33.521,0.086,0.353,0.03,124,105,FALSE,Unknown,-,120,757,141,141,FALSE,TRUE,TRUE,TRUE,FALSE,53,jobber_basic_subscription_39,FALSE,2016,6,FALSE
1214,73,52,52,52,52,United States,Electrical Contractor,Trade,3,1,24,216,1,3,8,0,0,20,28,0,nan,50,10,1,0,33.33333333,0.111,24,8,9,216,72,0.042,0.005,0.333,0.125,0.014,3,27,32,FALSE,Paid Listing,campaign(GetApp|Tour),20,52,52,nan,TRUE,TRUE,FALSE,TRUE,FALSE,48,jobber_basic_subscription_39,FALSE,2015,6,FALSE
725,272,1,13,9,16,United States,Electrical Contractor,Trade,2,1,52,86,147,69,4,0,0,8,23,0,nan,54,16,4,0,50,0.605,0.354,0.754,1.654,0.585,1.246,2.827,1.709,2.13,1.327,0.802,0.469,206,1,TRUE,Paid Search,campaign(adwords),80,nan,15,nan,FALSE,TRUE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2015,8,TRUE
167,169,nan,nan,nan,nan,United States,Residential Cleaning,Cleaning,1,1,0,0,0,0,4,0,1,13,20,0,nan,2,26,9,3,100,0,0,0,0,0,0,0,0,0,0,0,0,26,8,FALSE,Unknown,-,,nan,nan,nan,TRUE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2014,10,FALSE
256,1048,16,28,213,21,United States,Lawn Care & Lawn Maintenance,Green Industry,10,3,4112,1457,4608,437,5,0,0,13,54,1,nan,61,42,3,2,30,2.822,0.892,9.41,0.354,0.316,3.334,1.121,3.163,10.545,0.106,0.3,0.095,157,4,FALSE,Direct,direct,,189,14,nan,TRUE,TRUE,TRUE,FALSE,FALSE,32,base_plan_usd,FALSE,2014,10,TRUE
1827,315,1,58,nan,nan,United States,Other - Bad Fit,Bad Fit,40,38,915,111,0,0,4,2,0,15,42,1,nan,61,43,2,0,95,8.243,0,0,0.121,0,0,0,0,0,0,0,0,75,0,TRUE,Unknown,-,40,144,nan,nan,TRUE,TRUE,FALSE,TRUE,FALSE,363,jobber_basic_subscription_39,FALSE,2015,11,TRUE
2980,316,3,17,3,8,United States,Lawn Care & Lawn Maintenance,Green Industry,17,7,508,224,549,302,3,5,0,11,27,0,nan,61,38,8,4,41.17647059,2.268,0.925,1.682,0.441,0.408,0.742,1.081,2.451,1.818,0.594,1.348,0.55,151,4,FALSE,Paid Listing,campaign(capterra|capterra_landscape),90,316,3,3,TRUE,FALSE,TRUE,TRUE,FALSE,73,monthly_59,FALSE,2016,6,TRUE
1138,255,3,3,3,nan,United States,Appliance Repair,Other,1,1,12,6,6,0,1,0,1,5,10,0,nan,2,7,3,0,100,2,2,0,0.5,1,0,0.5,1,0,0,0,0,7,3,TRUE,Unknown,-,40,nan,3,nan,FALSE,FALSE,FALSE,TRUE,FALSE,64,monthly_59,FALSE,2015,6,TRUE
2192,365,140,223,140,216,United States,Junk Removal,Other,3,0,44,100,55,21,2,0,0,8,26,0,nan,61,22,2,0,0,0.44,0.8,2.095,2.273,1.818,4.762,1.25,0.55,2.619,0.477,0.21,0.382,281,13,FALSE,Organic Search,organic(google),80,nan,197,nan,TRUE,TRUE,FALSE,TRUE,FALSE,44,jobber_basic_subscription_39,FALSE,2016,2,FALSE
1888,242,43,43,43,135,United States,Networking & Communication,Hi Tech,2,1,46,153,42,10,10,6,0,26,49,4,nan,7,36,1,0,50,0.301,1.095,4.6,3.326,3.643,15.3,0.913,0.275,4.2,0.217,0.065,0.238,36,45,FALSE,Paid Listing,campaign(capterra|capterra_field_service_management),90,43,43,nan,FALSE,FALSE,TRUE,TRUE,FALSE,0,monthly_59,FALSE,2016,2,FALSE
777,79,43,32,28,nan,United States,Mechanical Service,Trade,0,0,7,7,8,0,0,0,0,4,9,0,nan,2,21,0,0,0,1,0.875,0,1,0.875,0,1.143,1.143,0,0,0,0,21,28,FALSE,Paid Listing,campaign(getapp|get_app),50,nan,60,nan,FALSE,TRUE,FALSE,FALSE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,3,FALSE
621,439,nan,11,11,211,Canada,Other,Other,1,1,0,27,67,1,3,0,0,6,24,1,nan,61,43,0,0,100,0,0,0,0,0.403,27,0,2.481,67,0,0.037,0.015,356,11,FALSE,Unknown,-,,nan,11,nan,FALSE,TRUE,FALSE,TRUE,FALSE,39,jobber_basic_subscription_39,FALSE,2015,1,TRUE
695,533,134,26,nan,nan,United States,Electrical Contractor,Trade,6,1,2,377,0,0,5,0,0,13,36,1,nan,61,43,0,0,16.66666667,0.005,0,0,188.5,0,0,0,0,0,0,0,0,165,5,FALSE,Intuit,linked_by(appcenter.intuit.com),,1,nan,nan,FALSE,FALSE,TRUE,TRUE,FALSE,29,base_plan_usd,FALSE,2015,2,TRUE
